frame,tracklet_id,l,t,w,h,probability_of_detection
24306,21,1426.04,470.93,209.75,331.55,0.90
24306,74,1270.50,425.82,175.39,340.48,0.87
24307,21,1425.02,471.07,211.78,335.12,0.90
24307,74,1272.35,425.37,173.23,336.49,0.87
24308,21,1425.96,470.45,209.90,331.79,0.90
24308,74,1274.39,425.21,171.46,332.33,0.86
24309,21,1424.52,470.44,212.78,337.41,0.90
24309,74,1273.48,424.26,172.68,335.32,0.86
24310,21,1425.60,470.00,210.61,334.19,0.90
24310,74,1274.15,423.92,172.84,335.58,0.87
24311,21,1426.05,469.38,209.71,332.48,0.90
24311,74,1275.45,423.35,174.76,338.84,0.85
24312,21,1426.00,469.38,209.82,332.49,0.89
24312,74,1276.17,423.15,176.28,341.42,0.86
24313,21,1426.91,469.39,207.98,328.92,0.90
24313,74,1278.60,422.64,174.67,337.96,0.85
24314,21,1425.94,468.95,209.93,332.05,0.90
24314,74,1281.53,422.91,175.33,337.54,0.85
24315,21,1425.93,469.01,211.73,335.23,0.90
24315,74,1284.74,422.58,178.85,340.97,0.85
24316,21,1425.81,468.59,210.85,333.76,0.90
24316,74,1284.73,422.02,178.95,339.15,0.84
24317,21,1425.04,468.89,211.97,336.30,0.90
24317,74,1281.72,421.82,181.28,342.92,0.86
24318,21,1425.97,468.56,209.96,333.25,0.90
24318,74,1280.01,421.31,180.55,341.23,0.86
24319,21,1425.78,467.99,212.05,336.99,0.90
24319,74,1279.17,420.01,180.99,342.13,0.85
24320,21,1425.14,467.79,212.21,337.49,0.90
24320,74,1278.80,419.76,180.31,340.91,0.87
24321,21,1426.08,466.82,211.68,337.22,0.90
24321,74,1279.03,419.23,180.15,340.45,0.87
24322,21,1426.17,466.47,211.99,338.43,0.90
24322,74,1278.77,419.50,179.86,339.38,0.86
24323,21,1426.80,465.90,210.91,337.10,0.90
24323,74,1280.50,418.72,177.83,334.96,0.87
24324,21,1426.69,465.25,209.40,334.79,0.89
24324,74,1279.58,418.89,179.73,338.68,0.87
24325,21,1426.13,465.02,211.67,339.27,0.90
24325,74,1278.75,418.52,179.60,338.30,0.87
24326,21,1426.41,464.94,211.52,339.61,0.90
24326,74,1280.57,417.95,181.06,340.39,0.86
24327,21,1425.72,464.70,213.05,342.61,0.91
24327,74,1279.55,417.30,183.21,344.30,0.87
24328,21,1426.57,463.96,211.42,340.40,0.90
24328,74,1277.82,415.73,185.80,349.32,0.86
24329,21,1428.92,464.35,206.73,332.16,0.89
24329,74,1278.88,414.49,185.08,347.00,0.86
24330,21,1428.75,464.97,207.07,333.08,0.90
24330,74,1273.89,413.37,188.44,355.20,0.88
24331,21,1428.98,464.76,206.60,332.54,0.89
24331,74,1271.89,411.64,189.94,360.02,0.89
24332,21,1428.08,465.36,208.39,336.15,0.89
24332,74,1269.94,409.90,190.68,363.35,0.88
24333,21,1428.69,465.59,207.16,334.40,0.89
24333,74,1269.25,409.05,189.97,363.90,0.88
24334,21,1430.61,465.68,203.32,327.47,0.90
24334,74,1269.64,408.09,189.76,364.70,0.87
24335,21,1431.21,465.26,202.12,324.41,0.89
24335,74,1268.92,407.31,190.10,366.26,0.87
24336,21,1432.13,465.79,200.27,319.94,0.90
24336,74,1269.96,407.27,189.84,366.13,0.86
24337,21,1432.76,465.76,199.01,316.29,0.90
24337,74,1269.29,406.40,189.68,366.02,0.87
24338,21,1432.10,465.97,198.52,313.87,0.90
24338,74,1268.37,406.54,188.75,364.58,0.87
24339,21,1431.12,466.51,201.61,317.99,0.90
24339,74,1268.14,406.40,188.17,363.77,0.87
24340,21,1431.47,466.03,199.54,313.10,0.90
24340,74,1268.54,407.05,186.57,359.19,0.85
24341,21,1432.84,465.85,198.10,309.04,0.90
24341,74,1266.87,406.87,186.93,357.87,0.86
24342,21,1432.22,465.55,199.81,310.53,0.90
24342,74,1264.16,406.82,188.15,358.71,0.86
24343,21,1431.78,466.34,200.88,311.58,0.90
24343,74,1260.24,406.82,188.21,356.34,0.85
24344,21,1431.05,465.97,202.39,313.15,0.90
24344,74,1254.80,406.38,191.72,360.81,0.86
24345,21,1429.46,466.05,205.60,318.03,0.89
24345,74,1249.91,407.12,193.05,361.60,0.86
24346,21,1426.93,465.41,210.67,326.77,0.89
24346,74,1245.17,406.31,195.42,364.77,0.85
24347,21,1426.86,465.17,210.81,327.43,0.89
24347,74,1243.07,405.34,195.28,363.51,0.85
24348,21,1426.86,465.75,210.81,327.87,0.89
24348,74,1241.42,404.54,195.29,362.56,0.85
24349,21,1427.00,466.19,210.53,327.79,0.89
24349,74,1240.92,403.36,194.75,360.84,0.82
24350,21,1427.74,466.36,209.04,325.96,0.89
24350,74,1236.90,402.04,196.11,362.86,0.83
24351,21,1427.01,465.53,210.51,329.25,0.89
24351,74,1230.63,400.45,199.57,370.96,0.85
24352,21,1426.48,465.44,211.55,332.02,0.89
24352,74,1223.98,398.32,203.85,380.84,0.84
24353,21,1425.57,465.18,213.37,335.93,0.89
24353,74,1218.49,396.88,205.81,386.98,0.85
24354,21,1426.19,465.75,212.13,334.51,0.89
24354,74,1215.79,394.81,206.60,391.69,0.85
24355,21,1425.64,465.75,213.23,337.69,0.89
24355,74,1217.22,394.71,203.48,390.11,0.85
24356,21,1425.27,465.97,213.98,340.41,0.89
24356,74,1216.60,394.94,201.74,392.26,0.86
24357,21,1425.26,466.50,213.98,341.40,0.88
24357,74,1212.53,395.28,201.84,397.64,0.87
24358,21,1425.20,466.25,214.10,342.61,0.89
24358,74,1210.90,395.21,199.55,398.51,0.87
24359,21,1426.14,466.38,212.23,340.14,0.89
24359,74,1209.04,394.55,198.67,402.50,0.89
24360,21,1425.70,466.65,213.11,342.49,0.89
24360,74,1208.64,395.20,195.26,401.28,0.90
24361,21,1426.42,466.97,213.44,344.45,0.88
24361,74,1206.51,395.26,193.21,402.71,0.90
24362,21,1427.59,466.42,211.77,342.72,0.88
24362,74,1203.90,395.07,191.34,404.28,0.89
24363,21,1426.73,466.44,213.75,347.58,0.89
24363,74,1201.15,395.02,190.36,407.46,0.90
24364,21,1426.57,466.44,214.15,349.82,0.89
24364,74,1199.86,395.68,187.12,404.83,0.90
24365,21,1426.89,466.44,213.53,350.18,0.89
24365,74,1197.44,395.95,186.39,407.74,0.90
24366,21,1427.71,466.44,211.89,348.49,0.89
24366,74,1197.11,396.72,181.60,400.13,0.90
24367,21,1428.21,466.44,209.10,343.79,0.89
24367,74,1195.35,398.15,178.79,396.46,0.90
24368,21,1428.47,466.43,209.68,345.11,0.89
24368,74,1193.34,399.13,177.96,396.86,0.91
24369,21,1428.05,466.43,210.94,347.81,0.89
24369,74,1192.82,399.94,175.60,393.42,0.90
24370,21,1428.84,466.88,207.74,342.15,0.88
24370,74,1193.28,400.69,172.74,388.08,0.90
24371,21,1428.13,467.05,210.33,347.58,0.89
24371,74,1191.77,401.41,173.43,391.03,0.90
24372,21,1428.29,467.11,210.44,348.71,0.89
24372,74,1191.00,402.56,173.37,392.14,0.90
24373,21,1428.95,467.13,209.28,346.89,0.89
24373,74,1190.63,405.21,171.91,389.89,0.90
24374,21,1429.79,467.13,207.65,343.94,0.89
24374,74,1191.13,407.32,169.35,384.35,0.90
24375,21,1430.03,467.35,207.18,343.48,0.89
24375,74,1190.72,408.53,168.84,383.63,0.90
24376,21,1429.70,467.44,207.86,344.65,0.89
24376,74,1190.07,408.28,169.79,386.31,0.90
24377,21,1428.84,467.24,209.56,348.43,0.89
24377,74,1189.45,408.37,170.12,387.56,0.91
24378,21,1427.45,467.16,210.58,351.19,0.88
24378,74,1188.36,407.94,170.30,388.50,0.91
24379,21,1427.55,467.58,209.70,350.44,0.89
24379,74,1187.61,407.75,170.25,388.86,0.91
24380,21,1429.39,467.29,207.53,347.00,0.89
24380,74,1186.99,406.76,170.12,389.01,0.91
24381,21,1428.54,467.18,208.04,347.92,0.89
24381,74,1185.88,406.60,171.03,391.52,0.91
24382,21,1427.56,467.58,209.55,351.37,0.88
24382,74,1184.83,406.74,171.84,394.02,0.91
24383,21,1429.24,467.73,207.80,348.22,0.88
24383,74,1184.92,407.46,171.26,392.96,0.91
24384,21,1429.28,467.78,208.33,349.23,0.88
24384,74,1185.24,409.06,169.67,389.42,0.90
24385,21,1429.45,467.36,208.23,349.60,0.88
24385,74,1185.91,411.44,168.04,385.39,0.90
24386,21,1429.69,467.64,207.82,348.84,0.89
24386,74,1186.56,413.66,166.71,382.09,0.90
24387,21,1429.81,468.19,205.84,345.42,0.88
24387,74,1187.39,415.36,165.10,377.74,0.90
24388,21,1429.67,468.17,205.45,344.79,0.88
24388,74,1188.42,416.86,164.03,374.80,0.90
24389,21,1430.74,468.16,204.85,343.67,0.89
24389,74,1189.78,418.06,163.52,373.07,0.90
24390,21,1430.74,467.93,203.64,341.25,0.89
24390,74,1192.36,419.14,161.92,368.67,0.89
24391,21,1431.36,467.84,201.95,337.67,0.89
24391,74,1194.72,419.73,161.27,366.41,0.89
24392,21,1430.61,468.03,203.28,339.71,0.89
24392,74,1196.08,419.24,161.87,367.66,0.89
24393,21,1429.78,467.88,204.88,342.51,0.89
24393,74,1197.58,419.02,163.67,372.22,0.89
24394,21,1429.49,467.82,205.46,343.59,0.89
24394,74,1199.37,418.02,165.42,377.10,0.89
24395,21,1428.82,467.35,206.79,346.23,0.89
24395,74,1201.88,417.17,165.93,379.41,0.88
24396,21,1430.12,467.17,204.21,341.45,0.88
24396,74,1204.00,417.28,165.52,379.41,0.89
24397,21,1430.20,467.11,204.04,340.96,0.88
24397,74,1205.55,417.75,167.35,385.63,0.89
24398,21,1430.84,466.86,200.98,334.76,0.89
24398,74,1209.50,418.80,164.77,380.45,0.88
24399,21,1430.59,466.54,202.62,336.71,0.89
24399,74,1213.67,419.64,161.94,373.95,0.87
24400,21,1430.25,465.98,203.72,337.90,0.89
24400,74,1216.59,420.38,162.53,376.00,0.87
24401,21,1430.13,465.78,204.13,337.93,0.89
24401,74,1219.09,420.20,163.38,378.56,0.87
24402,21,1431.36,465.70,201.74,332.60,0.89
24402,74,1222.30,420.33,162.61,376.19,0.86
24403,21,1430.32,465.68,203.83,335.55,0.89
24403,74,1224.80,420.59,163.18,377.31,0.86
24404,21,1429.96,465.68,204.56,336.22,0.89
24404,74,1227.50,420.67,163.28,377.29,0.86
24405,21,1429.55,465.69,203.60,334.26,0.89
24405,74,1229.53,421.36,164.71,380.18,0.86
24406,21,1428.93,465.69,205.96,338.01,0.89
24406,74,1231.75,422.27,165.76,382.38,0.86
24407,21,1427.41,465.70,209.43,344.32,0.89
24407,74,1235.79,423.94,165.81,383.21,0.86
24408,21,1427.62,465.70,209.17,344.05,0.89
24408,74,1237.49,423.66,166.64,385.28,0.86
24409,21,1426.81,466.15,210.85,347.48,0.89
24409,74,1238.61,422.43,169.39,392.05,0.87
24410,21,1427.42,466.33,209.65,345.65,0.89
24410,74,1241.00,421.50,168.98,390.60,0.88
24411,21,1427.69,465.95,209.12,344.92,0.89
24411,74,1242.77,420.92,168.25,387.99,0.88
24412,21,1427.24,465.80,210.02,346.85,0.89
24412,74,1244.40,420.24,168.54,386.96,0.88
24413,21,1428.24,466.42,208.03,343.34,0.89
24413,74,1245.08,419.31,169.68,388.11,0.88
24414,21,1428.36,466.21,207.78,342.87,0.89
24414,74,1247.06,417.85,168.73,383.41,0.87
24415,21,1428.63,466.13,207.25,341.80,0.89
24415,74,1249.30,417.08,167.00,376.45,0.87
24416,21,1429.77,465.87,206.75,340.72,0.89
24416,74,1251.33,416.57,166.95,372.72,0.86
24417,21,1429.72,465.78,205.73,338.53,0.89
24417,74,1251.50,416.85,169.30,375.86,0.86
24418,21,1429.28,466.64,206.18,339.51,0.89
24418,74,1251.27,416.96,172.42,381.52,0.85
24419,21,1429.62,466.96,205.35,338.10,0.89
24419,74,1251.33,415.23,175.39,387.67,0.86
24420,21,1429.12,467.53,208.08,343.39,0.89
24420,74,1253.99,414.14,174.19,384.24,0.86
24421,21,1429.75,468.18,207.47,342.72,0.89
24421,74,1255.10,414.64,174.30,384.23,0.86
24422,21,1428.50,467.76,208.42,344.45,0.89
24422,74,1255.85,413.95,174.88,386.00,0.85
24423,21,1428.80,467.37,207.22,342.21,0.89
24423,74,1257.37,413.25,172.49,380.87,0.85
24424,21,1428.88,467.21,206.85,341.34,0.90
24424,74,1258.55,412.34,170.69,376.89,0.84
24425,21,1428.77,467.60,206.99,341.91,0.90
24425,74,1258.19,412.23,171.04,377.88,0.86
24426,21,1430.32,466.63,203.85,335.66,0.89
24426,74,1258.67,411.32,171.65,379.60,0.85
24427,21,1429.40,466.93,205.68,338.46,0.89
24427,74,1256.79,410.99,173.67,385.62,0.86
24428,21,1429.15,467.05,206.18,339.51,0.89
24428,74,1256.96,410.66,172.60,384.11,0.86
24429,21,1429.31,466.64,205.86,338.58,0.89
24429,74,1257.26,410.33,171.19,381.96,0.86
24430,21,1429.43,467.38,205.62,338.24,0.89
24430,74,1256.36,410.23,171.74,384.26,0.86
24431,21,1430.25,467.66,205.77,338.12,0.89
24431,74,1255.69,410.65,173.00,388.68,0.85
24432,21,1429.85,467.76,205.46,337.63,0.89
24432,74,1256.00,410.82,172.77,389.01,0.85
24433,21,1429.33,467.35,206.07,338.35,0.89
24433,74,1256.37,410.23,170.80,384.88,0.85
24434,21,1428.45,467.42,207.67,341.09,0.89
24434,74,1256.49,410.69,170.06,383.51,0.85
24435,21,1429.23,467.66,206.04,337.89,0.89
24435,74,1257.96,411.32,166.47,374.95,0.85
24436,21,1429.34,467.31,205.82,337.12,0.88
24436,74,1257.63,411.34,165.94,373.29,0.86
24437,21,1429.54,467.17,205.40,335.94,0.89
24437,74,1256.72,411.35,166.43,374.51,0.86
24438,21,1429.65,467.57,205.18,335.06,0.89
24438,74,1255.87,411.81,168.07,379.02,0.87
24439,21,1428.14,467.94,208.19,340.34,0.90
24439,74,1254.54,412.87,170.24,385.19,0.86
24440,21,1426.78,468.30,210.93,346.09,0.89
24440,74,1253.98,413.72,170.75,387.96,0.86
24441,21,1428.66,468.44,207.17,339.86,0.89
24441,74,1254.59,414.48,168.84,385.01,0.86
24442,21,1427.50,468.48,209.48,344.14,0.89
24442,74,1253.72,414.54,168.55,385.86,0.86
24443,21,1428.04,468.50,210.18,345.72,0.89
24443,74,1252.69,414.56,168.51,387.50,0.85
24444,21,1428.57,468.50,209.79,345.86,0.89
24444,74,1252.06,414.55,168.56,389.88,0.85
24445,21,1429.13,468.05,208.93,345.00,0.89
24445,74,1251.50,415.43,167.45,389.87,0.85
24446,21,1429.95,468.55,207.37,342.65,0.89
24446,74,1252.67,416.21,164.74,385.39,0.86
24447,21,1430.73,468.06,204.04,336.60,0.89
24447,74,1253.16,416.93,162.32,381.87,0.85
24448,21,1429.66,467.88,205.52,339.26,0.89
24448,74,1252.42,417.87,161.49,382.12,0.86
24449,21,1429.64,467.81,205.32,338.93,0.89
24449,74,1250.32,418.87,162.62,387.36,0.86
24450,21,1430.09,468.67,204.32,337.02,0.90
24450,74,1248.21,420.13,161.73,387.11,0.85
24451,21,1429.99,469.00,204.49,337.20,0.90
24451,74,1247.75,421.25,158.52,379.20,0.85
24452,21,1429.54,468.67,207.17,341.76,0.90
24452,74,1245.72,422.10,157.50,376.63,0.86
24453,21,1430.47,468.10,204.20,336.36,0.90
24453,74,1243.46,422.84,156.61,373.46,0.86
24454,21,1429.70,468.33,205.31,338.33,0.89
24454,74,1240.03,423.77,157.06,373.43,0.87
24455,21,1429.42,468.42,205.72,338.63,0.89
24455,74,1237.78,424.98,157.01,371.21,0.87
24456,21,1428.40,468.22,207.70,342.53,0.89
24456,74,1235.72,425.64,158.65,373.34,0.87
24457,21,1429.08,467.93,206.31,339.79,0.90
24457,74,1232.81,426.30,160.10,374.61,0.87
24458,21,1428.19,468.49,208.10,343.42,0.90
24458,74,1229.02,426.75,163.46,381.14,0.88
24459,21,1427.55,468.47,209.37,345.88,0.90
24459,74,1226.36,428.22,165.97,384.94,0.89
24460,21,1427.62,468.91,209.24,346.36,0.90
24460,74,1224.44,429.86,166.66,383.49,0.89
24461,21,1428.32,469.08,207.84,343.85,0.90
24461,74,1223.26,432.02,165.28,375.56,0.89
24462,21,1428.99,468.69,208.27,344.65,0.90
24462,74,1218.31,432.35,168.07,377.03,0.89
24463,21,1427.22,468.54,210.71,349.40,0.89
24463,74,1210.94,434.00,172.26,380.49,0.90
24464,21,1429.07,468.49,206.59,341.87,0.89
24464,74,1203.45,434.81,174.95,378.46,0.89
24465,21,1429.35,469.36,205.87,340.73,0.90
24465,74,1194.66,434.63,177.78,375.00,0.88
24466,21,1428.50,469.24,209.29,347.47,0.89
24466,74,1184.50,434.52,183.80,377.73,0.90
24467,21,1428.45,468.97,208.28,346.22,0.89
24467,74,1175.27,435.34,188.69,377.88,0.91
24468,21,1428.96,468.86,206.82,343.93,0.89
24468,74,1169.50,434.73,193.14,377.93,0.91
24469,21,1430.67,469.27,203.24,337.24,0.89
24469,74,1164.25,433.36,197.69,379.52,0.91
24470,21,1428.23,469.19,208.05,345.74,0.89
24470,74,1161.35,435.94,199.77,377.00,0.91
24471,21,1431.27,469.17,203.72,337.80,0.89
24471,74,1160.95,436.23,200.36,373.14,0.91
24472,21,1431.06,469.15,204.81,339.67,0.89
24472,74,1162.19,437.65,199.00,366.31,0.90
24473,21,1431.56,469.15,204.06,338.14,0.89
24473,74,1163.15,438.39,199.56,364.91,0.90
24474,21,1429.30,468.69,206.87,343.39,0.89
24474,74,1163.88,440.21,201.00,366.90,0.91
24475,21,1430.26,468.53,204.31,338.70,0.89
24475,74,1165.53,441.76,199.85,365.00,0.90
24476,21,1429.38,468.46,207.63,344.97,0.89
24476,74,1168.69,442.75,196.29,359.40,0.90
24477,21,1430.43,468.00,206.10,342.42,0.89
24477,74,1171.29,443.54,193.15,355.08,0.90
24478,21,1429.35,467.82,206.69,343.21,0.88
24478,74,1171.15,444.25,191.60,353.54,0.89
24479,21,1429.52,467.98,207.54,344.62,0.89
24479,74,1170.26,444.48,190.06,351.69,0.89
24480,21,1428.88,468.27,207.48,344.92,0.89
24480,74,1167.95,444.53,191.74,356.46,0.90
24481,21,1428.65,468.15,207.44,345.25,0.89
24481,74,1165.99,444.74,192.83,360.30,0.91
24482,21,1428.00,467.89,208.55,347.81,0.89
24482,74,1164.46,444.58,192.24,360.67,0.91
24483,21,1428.19,467.79,209.88,350.99,0.88
24483,74,1162.76,444.49,192.57,363.51,0.91
24484,21,1429.27,467.98,206.59,344.85,0.88
24484,74,1162.23,444.43,191.66,363.70,0.90
24485,21,1431.09,468.05,202.52,336.64,0.89
24485,74,1162.87,443.95,188.85,359.76,0.90
24486,21,1430.38,468.08,205.58,342.12,0.89
24486,74,1163.45,444.64,187.21,357.83,0.89
24487,21,1429.32,467.87,208.31,347.49,0.89
24487,74,1163.25,444.89,186.61,358.46,0.88
24488,21,1429.16,467.79,208.84,349.08,0.89
24488,74,1163.94,444.97,184.05,355.15,0.88
24489,21,1428.65,468.65,209.95,351.89,0.89
24489,74,1164.18,445.88,183.20,355.72,0.88
24490,21,1429.06,468.54,209.14,351.16,0.89
24490,74,1165.03,446.66,181.44,354.61,0.88
24491,21,1428.32,468.94,208.85,351.29,0.89
24491,74,1165.26,446.93,181.01,356.46,0.88
24492,21,1429.20,469.31,206.42,346.64,0.89
24492,74,1167.34,446.57,178.70,354.50,0.87
24493,21,1429.91,469.00,204.75,343.06,0.88
24493,74,1169.04,445.97,176.96,354.22,0.86
24494,21,1431.58,468.65,203.10,339.25,0.88
24494,74,1172.35,445.29,174.57,352.35,0.85
24495,21,1432.12,468.75,200.87,334.03,0.88
24495,74,1174.79,445.02,172.21,351.22,0.85
24496,21,1431.96,469.23,200.75,332.55,0.88
24496,74,1178.31,444.92,169.69,349.48,0.84
24497,21,1431.18,469.64,202.16,334.52,0.89
24497,74,1181.89,444.43,167.81,349.31,0.84
24498,21,1429.54,470.23,205.38,340.22,0.88
24498,74,1185.99,444.24,166.04,349.27,0.84
24499,21,1428.76,470.00,206.93,343.27,0.88
24499,74,1186.44,443.73,167.50,357.33,0.84
24500,21,1429.08,469.91,208.06,345.77,0.88
24500,74,1189.53,442.65,165.69,357.71,0.84
24501,21,1430.13,469.87,204.87,340.04,0.88
24501,74,1194.80,443.13,161.20,350.27,0.85
24502,21,1429.49,470.08,205.72,341.65,0.89
24502,74,1198.95,442.87,157.81,345.19,0.85
24503,21,1429.89,469.93,204.76,339.35,0.89
24503,74,1202.81,443.68,155.40,342.42,0.86
24504,21,1430.29,469.87,203.92,337.14,0.89
24504,74,1205.33,445.11,154.05,342.10,0.86
24505,21,1429.59,469.39,207.08,343.04,0.88
24505,74,1207.24,445.42,155.96,349.87,0.85
24506,21,1430.06,469.44,206.79,342.81,0.89
24506,74,1211.78,445.97,154.25,348.35,0.85
24507,21,1430.69,468.79,205.79,341.15,0.89
24507,74,1215.38,447.96,152.38,345.99,0.86
24508,21,1429.50,468.32,206.48,342.08,0.89
24508,74,1219.07,448.93,150.45,342.65,0.86
24509,21,1430.53,467.92,205.54,339.98,0.89
24509,74,1221.42,448.60,152.12,348.37,0.86
24510,21,1430.54,468.67,204.17,337.39,0.90
24510,74,1224.35,448.47,151.16,347.85,0.87
24511,21,1429.79,468.06,205.15,339.11,0.89
24511,74,1227.75,447.95,150.50,347.21,0.86
24512,21,1430.43,467.84,203.68,335.76,0.90
24512,74,1231.40,448.19,148.90,343.85,0.86
24513,21,1429.60,467.75,205.28,338.08,0.90
24513,74,1233.22,447.83,150.38,347.52,0.87
24514,21,1430.28,467.28,203.91,334.95,0.90
24514,74,1236.49,448.35,149.15,344.23,0.86
24515,21,1429.69,467.11,205.06,336.46,0.89
24515,74,1238.52,448.54,149.57,344.77,0.87
24516,21,1430.35,466.60,203.75,333.92,0.90
24516,74,1242.00,449.28,148.14,339.86,0.87
24517,21,1432.04,466.87,200.38,326.70,0.89
24517,74,1244.74,450.44,147.69,337.11,0.87
24518,21,1432.64,466.97,199.19,323.11,0.89
24518,74,1246.74,450.87,148.06,336.12,0.87
24519,21,1431.09,466.79,202.28,327.46,0.89
24519,74,1247.36,450.57,150.52,340.27,0.88
24520,21,1429.52,466.95,205.44,332.46,0.89
24520,74,1249.03,451.33,151.53,340.96,0.88
24521,21,1427.25,467.02,209.97,340.59,0.89
24521,74,1249.89,451.16,154.38,346.60,0.88
24522,21,1427.22,466.60,210.03,341.03,0.89
24522,74,1252.53,451.98,154.66,345.62,0.86
24523,21,1427.39,466.45,209.69,340.72,0.89
24523,74,1254.74,452.72,154.38,343.44,0.86
24524,21,1427.86,466.84,208.77,339.24,0.89
24524,74,1255.38,452.54,156.27,346.19,0.86
24525,21,1427.05,466.32,210.39,342.45,0.89
24525,74,1256.17,453.35,156.61,345.00,0.86
24526,21,1427.95,465.91,208.59,339.42,0.89
24526,74,1256.88,454.09,156.63,342.75,0.87
24527,21,1428.50,465.76,207.48,336.90,0.89
24527,74,1258.13,453.46,155.85,338.32,0.85
24528,21,1429.49,465.48,205.52,332.59,0.89
24528,74,1257.99,452.98,155.26,333.75,0.86
24529,21,1428.60,465.16,205.50,331.65,0.89
24529,74,1255.56,452.57,159.21,340.39,0.87
24530,21,1427.40,465.04,207.23,334.00,0.89
24530,74,1253.25,450.63,162.53,345.97,0.87
24531,21,1426.29,465.01,209.21,337.13,0.89
24531,74,1251.70,448.56,164.58,348.98,0.88
24532,21,1426.92,465.00,207.86,334.31,0.89
24532,74,1250.82,447.33,165.41,349.23,0.87
24533,21,1425.47,464.78,210.75,339.72,0.89
24533,74,1248.63,446.43,168.92,355.52,0.88
24534,21,1425.77,464.48,211.92,342.40,0.89
24534,74,1246.90,445.44,171.56,360.29,0.88
24535,21,1426.26,464.81,211.63,342.52,0.90
24535,74,1245.85,444.86,173.75,364.05,0.88
24536,21,1425.61,464.73,211.40,343.21,0.90
24536,74,1245.90,444.44,174.08,363.89,0.88
24537,21,1425.42,464.92,209.43,340.55,0.90
24537,74,1245.80,444.74,174.86,365.08,0.88
24538,21,1424.21,464.55,209.18,341.31,0.89
24538,74,1246.77,444.87,174.87,364.59,0.88
24539,21,1423.66,463.97,207.50,339.80,0.89
24539,74,1247.20,444.72,174.71,363.67,0.88
24540,21,1421.62,464.65,208.78,344.12,0.89
24540,74,1247.28,444.89,175.23,363.94,0.88
24541,21,1420.24,464.91,208.72,346.63,0.89
24541,74,1246.84,445.19,175.88,365.11,0.88
24542,21,1419.14,464.12,209.92,351.55,0.88
24542,74,1247.34,445.32,175.65,364.63,0.88
24543,21,1417.99,464.26,210.08,354.71,0.88
24543,74,1247.54,445.60,175.95,365.52,0.88
24544,21,1418.92,464.32,209.24,355.43,0.88
24544,74,1248.22,445.49,175.27,364.26,0.88
24545,21,1419.10,463.91,207.55,354.32,0.88
24545,74,1248.41,445.45,173.79,361.08,0.88
24546,21,1417.93,463.75,207.64,356.96,0.88
24546,74,1248.07,445.67,174.45,362.31,0.88
24547,21,1418.46,463.25,205.77,355.70,0.88
24547,74,1248.24,445.53,174.09,361.20,0.88
24548,21,1419.64,463.96,204.92,355.61,0.87
24548,74,1248.63,445.70,174.19,361.44,0.88
24549,21,1420.13,464.23,204.55,356.88,0.88
24549,74,1248.77,445.77,174.21,361.52,0.88
24550,21,1419.93,463.67,205.24,360.21,0.87
24550,74,1248.82,445.80,174.20,361.54,0.88
24551,21,1421.22,463.23,202.77,357.23,0.87
24551,74,1249.19,446.26,173.94,361.10,0.88
24552,21,1421.97,463.07,201.35,356.49,0.87
24552,74,1250.01,446.65,173.79,360.70,0.88
24553,21,1422.20,462.57,200.93,357.52,0.87
24553,74,1251.07,447.70,172.66,357.43,0.88
24554,21,1422.60,462.38,201.94,361.45,0.87
24554,74,1251.78,448.98,173.39,358.43,0.88
24555,21,1423.79,461.88,198.49,356.25,0.87
24555,74,1252.03,449.01,174.10,359.70,0.88
24556,21,1423.87,461.24,197.94,356.46,0.87
24556,74,1253.53,449.46,173.32,357.52,0.88
24557,21,1424.61,461.01,196.31,354.29,0.86
24557,74,1255.18,449.61,172.61,355.35,0.88
24558,21,1425.88,460.94,193.72,350.34,0.87
24558,74,1256.78,450.78,169.91,348.05,0.88
24559,21,1426.47,460.92,192.53,348.85,0.87
24559,74,1255.55,450.53,172.06,352.32,0.88
24560,21,1427.58,461.14,190.33,344.95,0.87
24560,74,1255.90,450.88,172.10,351.69,0.88
